fecha,ubigeo,cunamas_diurno,cunamas_familias,juntos_afiliados,juntos_abonados,foncodes_usuarios,foncodes_proyectos_culminados,foncodes_proyectos_ejecucion,haku_winay_ejecucion,haku_winay_culminados,pension65_usuarios,qali_warma_ninos,qali_warma_instituciones,contigo_usuarios,pais_tambos,pais_atenciones,pais_beneficiarios
20240831,240304,70.0,92.0,195.0,187.0,,,,,,360.0,1355.0,21.0,65.0,,,
20240831,250101,160.0,601.0,2265.0,1899.0,,,,0.0,400.0,5202.0,37474.0,230.0,591.0,,,
20240831,250102,80.0,249.0,331.0,304.0,0.0,2.0,,0.0,400.0,908.0,4259.0,96.0,254.0,,,
20240831,250103,0.0,824.0,894.0,813.0,,,,0.0,460.0,701.0,6341.0,124.0,35.0,2.0,2521.0,1204.0
20240831,250104,96.0,500.0,636.0,591.0,1816.0,,2.0,443.0,400.0,707.0,5227.0,152.0,59.0,2.0,457.0,210.0
20240831,250105,624.0,311.0,1919.0,1567.0,,,,0.0,400.0,3891.0,20613.0,140.0,560.0,,,
20240831,250106,0.0,261.0,293.0,268.0,,,,0.0,464.0,354.0,1819.0,46.0,105.0,,,
20240831,250107,519.0,174.0,1677.0,1350.0,,,,,,2960.0,17272.0,95.0,235.0,,,
20240831,250201,123.0,867.0,1385.0,1206.0,1816.0,,2.0,443.0,1260.0,1119.0,15421.0,270.0,184.0,1.0,222.0,135.0
20240831,250202,80.0,185.0,646.0,530.0,820.0,,2.0,400.0,0.0,305.0,3448.0,62.0,32.0,,,
20240831,250203,0.0,440.0,946.0,801.0,1640.0,,2.0,400.0,400.0,385.0,5275.0,103.0,19.0,1.0,444.0,166.0
20240831,250204,0.0,83.0,130.0,96.0,1681.0,,2.0,410.0,0.0,72.0,857.0,30.0,,,,
20240831,250301,96.0,520.0,454.0,417.0,,,,,,638.0,6593.0,54.0,149.0,,,
20240831,250302,80.0,185.0,351.0,324.0,1640.0,,2.0,400.0,0.0,403.0,2984.0,51.0,286.0,,,
20240831,250303,80.0,292.0,330.0,299.0,,,,0.0,500.0,515.0,2985.0,61.0,57.0,,,
20240831,250304,0.0,100.0,219.0,200.0,1476.0,,2.0,360.0,0.0,277.0,2881.0,47.0,88.0,,,
20240831,250305,0.0,150.0,177.0,152.0,,,,,,287.0,1242.0,16.0,54.0,,,
20240831,250306,0.0,31.0,32.0,29.0,,,,,,134.0,842.0,23.0,31.0,,,
20240831,250307,,,53.0,46.0,,,,,,87.0,1236.0,27.0,20.0,,,
20240831,250401,0.0,178.0,308.0,259.0,820.0,,2.0,400.0,0.0,144.0,1546.0,75.0,27.0,,,
